DateTime,temp,wind_speed,pressure,humidity,rain,hr_sin,hr_cos,mnth_sin,mnth_cos
1/16/2021 6:00,17.63,0,1003.03,98.24,0,1,6.12E-17,0,1
1/16/2021 6:10,17.6,0,1003.06,98.64,0,1,6.12E-17,0,1
1/16/2021 6:20,17.44,0,1003.03,98.5,0,1,6.12E-17,0,1
1/16/2021 6:30,17.17,0,1003.03,98.31,0,1,6.12E-17,0,1
1/16/2021 6:40,17.11,0,1003.16,98.73,0,1,6.12E-17,0,1
1/16/2021 6:50,17.14,0,1003.34,99.06,0,1,6.12E-17,0,1
1/16/2021 7:00,17.34,0,1003.49,99.57,0,0.965925826,-0.258819045,0,1
1/16/2021 7:10,17.48,0,1003.67,99.68,0,0.965925826,-0.258819045,0,1
1/16/2021 7:20,17.62,0,1003.87,99.68,0,0.965925826,-0.258819045,0,1
1/16/2021 7:30,18.12,0,1004.17,99.51,0,0.965925826,-0.258819045,0,1
1/16/2021 7:40,19.16,0,1004.47,97.79,0,0.965925826,-0.258819045,0,1
1/16/2021 7:50,20,0,1004.79,93.9,0,0.965925826,-0.258819045,0,1
1/16/2021 8:00,21.76,0,1005.19,88.27,0,0.866025404,-0.5,0,1
1/16/2021 8:10,22.74,0,1005.6,83.51,0,0.866025404,-0.5,0,1
1/16/2021 8:20,23.27,0,1006.02,79.9,0,0.866025404,-0.5,0,1
1/16/2021 8:30,24.42,0,1006.35,76.86,0,0.866025404,-0.5,0,1
1/16/2021 8:40,25.26,1.24,1006.82,70,0,0.866025404,-0.5,0,1
1/16/2021 8:50,25.73,1.03,1007.12,68.87,0,0.866025404,-0.5,0,1
1/16/2021 9:00,26.26,1.52,1007.35,64.81,0,0.707106781,-0.707106781,0,1
1/16/2021 9:10,26.57,1.27,1007.63,63.4,0,0.707106781,-0.707106781,0,1
1/16/2021 9:20,27.21,1.29,1007.86,61.66,0,0.707106781,-0.707106781,0,1
1/16/2021 9:30,27.6,1.38,1008.1,60,0,0.707106781,-0.707106781,0,1
1/16/2021 9:40,27.83,1.68,1008.25,59.85,0,0.707106781,-0.707106781,0,1
1/16/2021 9:50,28.16,1.88,1008.53,60,0,0.707106781,-0.707106781,0,1
1/16/2021 10:00,28.04,2.07,1008.76,60,0,0.5,-0.866025404,0,1
1/16/2021 10:10,28.18,2.38,1009.06,59.57,0,0.5,-0.866025404,0,1
1/16/2021 10:20,28.37,2.1,1009.33,59.87,0,0.5,-0.866025404,0,1
1/16/2021 10:30,28.68,2.2,1009.58,58.53,0,0.5,-0.866025404,0,1
1/16/2021 10:40,29.14,1.99,1009.81,57.23,0,0.5,-0.866025404,0,1
1/16/2021 10:50,29.57,2.34,1009.94,55.83,0,0.5,-0.866025404,0,1
1/16/2021 11:00,29.18,2.36,1009.88,54.43,0,0.258819045,-0.965925826,0,1
1/16/2021 11:10,28.31,1.69,1009.36,56.28,0,0.258819045,-0.965925826,0,1
1/16/2021 11:20,28.98,2.85,1009.31,54.99,0,0.258819045,-0.965925826,0,1
1/16/2021 11:30,29.31,2.56,1009.41,53.16,0,0.258819045,-0.965925826,0,1
1/16/2021 11:40,29.11,2.39,1009.09,54.31,0,0.258819045,-0.965925826,0,1
1/16/2021 11:50,30,1.96,1009.19,52.32,0,0.258819045,-0.965925826,0,1
1/16/2021 12:00,30,2.44,1009.16,51.36,0,1.22E-16,-1,0,1
1/16/2021 12:10,29.59,2.65,1008.66,52.28,0,1.22E-16,-1,0,1
1/16/2021 12:20,29.85,3.03,1008.56,49.29,0,1.22E-16,-1,0,1
1/16/2021 12:30,29.57,2.3,1008.15,49.58,0,1.22E-16,-1,0,1
1/16/2021 12:40,30,2.33,1008.1,47.64,0,1.22E-16,-1,0,1
1/16/2021 12:50,30,2.77,1007.9,45.98,0,1.22E-16,-1,0,1
1/16/2021 13:00,30,2.03,1007.6,43.42,0,-0.258819045,-0.965925826,0,1
1/16/2021 13:10,31.13,2.91,1007.38,42.09,0,-0.258819045,-0.965925826,0,1
1/16/2021 13:20,30,2.58,1007.15,41.33,0,-0.258819045,-0.965925826,0,1
1/16/2021 13:30,31.03,3,1006.87,40,0,-0.258819045,-0.965925826,0,1
1/16/2021 13:40,30,3.23,1006.67,41.81,0,-0.258819045,-0.965925826,0,1
1/16/2021 13:50,30,3.35,1006.47,41.97,0,-0.258819045,-0.965925826,0,1
1/16/2021 14:00,30,2.9,1006.23,41.21,0,-0.5,-0.866025404,0,1
1/16/2021 14:10,30,2.74,1006.09,41.03,0,-0.5,-0.866025404,0,1
1/16/2021 14:20,30,2.9,1006,41.13,0,-0.5,-0.866025404,0,1
1/16/2021 14:30,30,2.81,1005.89,40,0,-0.5,-0.866025404,0,1
1/16/2021 14:40,30,3.1,1005.82,43.13,0,-0.5,-0.866025404,0,1
1/16/2021 14:50,29.89,2.76,1005.69,45.2,0,-0.5,-0.866025404,0,1
1/16/2021 15:00,30,2.52,1005.7,45.76,0,-0.707106781,-0.707106781,0,1
1/16/2021 15:10,29.9,2.44,1005.77,44.39,0,-0.707106781,-0.707106781,0,1
1/16/2021 15:20,29.71,2.9,1005.77,44.11,0,-0.707106781,-0.707106781,0,1
1/16/2021 15:30,29.97,2.07,1005.8,43.64,0,-0.707106781,-0.707106781,0,1
1/16/2021 15:40,30,2.42,1005.97,41.21,0,-0.707106781,-0.707106781,0,1
1/16/2021 15:50,29.97,2.04,1006.09,42.2,0,-0.707106781,-0.707106781,0,1
1/16/2021 16:00,30,2.4,1006.27,42.51,0,-0.866025404,-0.5,0,1
1/16/2021 16:10,29.8,2.41,1006.32,45.91,0,-0.866025404,-0.5,0,1
1/16/2021 16:20,29.29,2.08,1006.35,46.89,0,-0.866025404,-0.5,0,1
1/16/2021 16:30,29.29,2.11,1006.45,47.64,0,-0.866025404,-0.5,0,1
1/16/2021 16:40,28.96,2.42,1006.4,48.43,0,-0.866025404,-0.5,0,1
1/16/2021 16:50,28.69,2.06,1006.42,51.04,0,-0.866025404,-0.5,0,1
1/16/2021 17:00,28.57,1.67,1006.47,51.55,0,-0.965925826,-0.258819045,0,1
1/16/2021 17:10,28.53,1.03,1006.45,49.84,0,-0.965925826,-0.258819045,0,1
1/16/2021 17:20,28.72,0,1006.52,48.03,0,-0.965925826,-0.258819045,0,1
1/16/2021 17:30,28.34,1.09,1006.53,48.39,0,-0.965925826,-0.258819045,0,1
1/16/2021 17:40,27.8,0,1006.45,52.28,0,-0.965925826,-0.258819045,0,1
1/16/2021 17:50,27.08,0,1006.3,56.24,0,-0.965925826,-0.258819045,0,1
1/16/2021 18:00,25.99,0,1005.94,61.07,0,-1,-1.84E-16,0,1
1/16/2021 18:10,25.15,0,1005.55,64.47,0,-1,-1.84E-16,0,1
1/16/2021 18:20,23.84,0,1005.15,69.59,0,-1,-1.84E-16,0,1
1/16/2021 18:30,23.05,0,1004.8,72.91,0,-1,-1.84E-16,0,1
1/16/2021 18:40,22.52,0,1004.59,76.02,0,-1,-1.84E-16,0,1
1/16/2021 18:50,21.97,0,1004.41,78.76,0,-1,-1.84E-16,0,1
1/16/2021 19:00,21.43,0,1004.34,81.82,0,-0.965925826,0.258819045,0,1
1/16/2021 19:10,21.12,0,1004.36,84.01,0,-0.965925826,0.258819045,0,1
1/16/2021 19:20,21.19,0,1004.39,85.29,0,-0.965925826,0.258819045,0,1
1/16/2021 19:30,21.32,0,1004.51,85,0,-0.965925826,0.258819045,0,1
1/16/2021 19:40,21.05,0,1004.57,85.5,0,-0.965925826,0.258819045,0,1
1/16/2021 19:50,20,0,1004.64,86.44,0,-0.965925826,0.258819045,0,1
1/16/2021 20:00,20,0,1004.71,87.56,0,-0.866025404,0.5,0,1
1/16/2021 20:10,20,0,1004.74,88.37,0,-0.866025404,0.5,0,1
1/16/2021 20:20,20,0,1004.79,89.4,0,-0.866025404,0.5,0,1
1/16/2021 20:30,19.96,0,1004.82,90,0,-0.866025404,0.5,0,1
1/16/2021 20:40,19.85,0,1004.87,90,0,-0.866025404,0.5,0,1
1/16/2021 20:50,19.76,0,1004.97,90,0,-0.866025404,0.5,0,1
1/16/2021 21:00,19.82,0,1005.1,90,0,-0.707106781,0.707106781,0,1
1/16/2021 21:10,19.96,0,1005.2,90,0,-0.707106781,0.707106781,0,1
1/16/2021 21:20,19.89,0,1005.34,89.8,0,-0.707106781,0.707106781,0,1
1/16/2021 21:30,19.76,0,1005.39,90,0,-0.707106781,0.707106781,0,1
1/16/2021 21:40,19.73,0,1005.4,90,0,-0.707106781,0.707106781,0,1
1/16/2021 21:50,19.9,0,1005.45,91.07,0,-0.707106781,0.707106781,0,1
1/16/2021 22:00,20,0,1005.54,90,0,-0.5,0.866025404,0,1
1/16/2021 22:10,19.97,0,1005.62,90,0,-0.5,0.866025404,0,1
1/16/2021 22:20,19.8,0,1005.67,91,0,-0.5,0.866025404,0,1
1/16/2021 22:30,19.67,0,1005.6,91.73,0,-0.5,0.866025404,0,1
1/16/2021 22:40,19.57,0,1005.47,92.14,0,-0.5,0.866025404,0,1
1/16/2021 22:50,19.5,0,1005.4,92.7,0,-0.5,0.866025404,0,1
1/16/2021 23:00,19.4,0,1005.4,92.94,0,-0.258819045,0.965925826,0,1
1/16/2021 23:10,19.33,0,1005.37,93.74,0,-0.258819045,0.965925826,0,1
1/16/2021 23:20,19.19,0,1005.34,93.67,0,-0.258819045,0.965925826,0,1
1/16/2021 23:30,19.05,0,1005.27,94.71,0,-0.258819045,0.965925826,0,1
1/16/2021 23:40,18.9,0,1005.14,94.56,0,-0.258819045,0.965925826,0,1
1/16/2021 23:50,18.8,0,1005.04,95.39,0,-0.258819045,0.965925826,0,1
1/17/2021 0:00,18.95,0,1004.99,95.78,0,0,1,0,1
1/17/2021 0:10,19.07,0,1004.92,95.56,0,0,1,0,1
1/17/2021 0:20,19.08,0,1004.89,95.33,0,0,1,0,1
1/17/2021 0:30,19.1,0,1004.95,95.29,0,0,1,0,1
1/17/2021 0:40,19.24,0,1004.95,94.92,0,0,1,0,1
1/17/2021 0:50,19.3,0,1004.94,94.43,0,0,1,0,1
1/17/2021 1:00,19.16,0,1004.87,94.26,0,0.258819045,0.965925826,0,1
1/17/2021 1:10,19.03,0,1004.79,94.49,0,0.258819045,0.965925826,0,1
1/17/2021 1:20,18.86,0,1004.74,94.98,0,0.258819045,0.965925826,0,1
1/17/2021 1:30,18.65,0,1004.59,95.03,0,0.258819045,0.965925826,0,1
1/17/2021 1:40,18.51,0,1004.42,95.99,0,0.258819045,0.965925826,0,1
1/17/2021 1:50,18.51,0,1004.39,96.38,0,0.258819045,0.965925826,0,1
1/17/2021 2:00,18.5,0,1004.26,96.49,0,0.5,0.866025404,0,1
1/17/2021 2:10,18.49,0,1004.17,96.75,0,0.5,0.866025404,0,1
1/17/2021 2:20,18.45,0,1004.11,96.64,0,0.5,0.866025404,0,1
1/17/2021 2:30,18.21,0,1004.02,96.47,0,0.5,0.866025404,0,1
1/17/2021 2:40,17.94,0,1003.92,96.57,0,0.5,0.866025404,0,1
1/17/2021 2:50,17.79,0,1003.77,97.27,0,0.5,0.866025404,0,1
1/17/2021 3:00,17.77,0,1003.77,97.71,0,0.707106781,0.707106781,0,1
1/17/2021 3:10,17.7,0,1003.67,97.67,0,0.707106781,0.707106781,0,1
1/17/2021 3:20,17.46,0,1003.52,97.51,0,0.707106781,0.707106781,0,1
1/17/2021 3:30,17.48,0,1003.52,98.28,0,0.707106781,0.707106781,0,1
1/17/2021 3:40,17.3,0,1003.44,97.9,0,0.707106781,0.707106781,0,1
1/17/2021 3:50,17.01,0,1003.28,97.7,0,0.707106781,0.707106781,0,1
1/17/2021 4:00,17.01,0,1003.18,98.66,0,0.866025404,0.5,0,1
1/17/2021 4:10,17,0,1003.14,98.67,0,0.866025404,0.5,0,1
1/17/2021 4:20,16.9,0,1003.11,98.84,0,0.866025404,0.5,0,1
1/17/2021 4:30,16.85,0,1003.11,99.07,0,0.866025404,0.5,0,1
1/17/2021 4:40,16.79,0,1003.13,98.93,0,0.866025404,0.5,0,1
1/17/2021 4:50,16.8,0,1003.16,99.27,0,0.866025404,0.5,0,1
1/17/2021 5:00,16.79,0,1003.19,99.39,0,0.965925826,0.258819045,0,1
1/17/2021 5:10,16.81,0,1003.31,99.48,0,0.965925826,0.258819045,0,1
1/17/2021 5:20,16.7,0,1003.39,99.5,0,0.965925826,0.258819045,0,1
1/17/2021 5:30,16.65,0,1003.41,99.63,0,0.965925826,0.258819045,0,1
1/17/2021 5:40,16.63,0,1003.48,99.61,0,0.965925826,0.258819045,0,1
1/17/2021 5:50,16.46,0,1003.52,99.26,0,0.965925826,0.258819045,0,1
1/17/2021 6:00,16.36,0,1003.52,99.44,0,1,6.12E-17,0,1
1/17/2021 6:10,16.44,0,1003.62,99.63,0,1,6.12E-17,0,1
1/17/2021 6:20,16.51,0,1003.69,99.62,0,1,6.12E-17,0,1
1/17/2021 6:30,16.31,0,1003.72,99.61,0,1,6.12E-17,0,1
1/17/2021 6:40,16.04,0,1003.76,99.24,0,1,6.12E-17,0,1
1/17/2021 6:50,15.8,0,1003.82,99.19,0,1,6.12E-17,0,1
1/17/2021 7:00,15.72,0,1003.87,99.22,0,0.965925826,-0.258819045,0,1
1/17/2021 7:10,15.56,0,1003.97,99.08,0,0.965925826,-0.258819045,0,1
1/17/2021 7:20,15.52,0,1003.94,99.16,0,0.965925826,-0.258819045,0,1
1/17/2021 7:30,15.87,0,1004.09,99.38,0,0.965925826,-0.258819045,0,1
1/17/2021 7:40,16.88,0,1004.27,98.77,0,0.965925826,-0.258819045,0,1
1/17/2021 7:50,17.98,0,1004.56,96.66,0,0.965925826,-0.258819045,0,1
1/17/2021 8:00,19.25,0,1004.89,93.19,0,0.866025404,-0.5,0,1
1/17/2021 8:10,19.98,0,1005.27,88.81,0,0.866025404,-0.5,0,1
1/17/2021 8:20,20,0,1005.6,85.42,0,0.866025404,-0.5,0,1
1/17/2021 8:30,21.59,0,1005.95,81.48,0,0.866025404,-0.5,0,1
1/17/2021 8:40,22.43,0,1006.28,78.25,0,0.866025404,-0.5,0,1
1/17/2021 8:50,23.13,0,1006.58,74.43,0,0.866025404,-0.5,0,1
1/17/2021 9:00,23.69,1.16,1006.87,72.16,0,0.707106781,-0.707106781,0,1
1/17/2021 9:10,24.58,1.29,1007.15,69.1,0,0.707106781,-0.707106781,0,1
1/17/2021 9:20,25.69,1.95,1007.55,63.13,0,0.707106781,-0.707106781,0,1
1/17/2021 9:30,26.23,1.75,1007.78,61.67,0,0.707106781,-0.707106781,0,1
1/17/2021 9:40,26.75,2.35,1008.15,60,0,0.707106781,-0.707106781,0,1
1/17/2021 9:50,26.95,2.68,1008.41,59.29,0,0.707106781,-0.707106781,0,1
1/17/2021 10:00,27.21,2.55,1008.63,58.12,0,0.5,-0.866025404,0,1
1/17/2021 10:10,27.38,2.9,1008.94,56.17,0,0.5,-0.866025404,0,1
1/17/2021 10:20,27.74,2.43,1009.26,55.46,0,0.5,-0.866025404,0,1
1/17/2021 10:30,28.15,2.67,1009.49,54.2,0,0.5,-0.866025404,0,1
1/17/2021 10:40,28.43,2.55,1009.69,52.58,0,0.5,-0.866025404,0,1
1/17/2021 10:50,28.8,3,1009.86,51.12,0,0.5,-0.866025404,0,1
1/17/2021 11:00,28.57,3.58,1009.78,49.83,0,0.258819045,-0.965925826,0,1
1/17/2021 11:10,28.34,3.57,1009.58,51.96,0,0.258819045,-0.965925826,0,1
1/17/2021 11:20,27.89,3.38,1009.21,53.97,0,0.258819045,-0.965925826,0,1
1/17/2021 11:30,27.94,3.38,1008.94,54.4,0,0.258819045,-0.965925826,0,1
1/17/2021 11:40,28.96,2.69,1009.04,51.61,0,0.258819045,-0.965925826,0,1
1/17/2021 11:50,29.55,2.16,1009.11,51.8,0,0.258819045,-0.965925826,0,1
1/17/2021 12:00,28.55,2.87,1008.61,52.26,0,1.22E-16,-1,0,1
1/17/2021 12:10,29.56,2.52,1008.58,50,0,1.22E-16,-1,0,1
1/17/2021 12:20,29.58,2.99,1008.41,52.26,0,1.22E-16,-1,0,1
1/17/2021 12:30,29.48,3.98,1008.21,52.17,0,1.22E-16,-1,0,1
1/17/2021 12:40,29.5,2.94,1007.98,52.92,0,1.22E-16,-1,0,1
1/17/2021 12:50,30,2.94,1007.98,49.9,0,1.22E-16,-1,0,1
1/17/2021 13:00,30,3.24,1007.8,49.37,0,-0.258819045,-0.965925826,0,1
1/17/2021 13:10,30,3.21,1007.56,48.71,0,-0.258819045,-0.965925826,0,1
1/17/2021 13:20,29.39,2.95,1007.18,49.37,0,-0.258819045,-0.965925826,0,1
1/17/2021 13:30,30,2.83,1007.1,47.08,0,-0.258819045,-0.965925826,0,1
1/17/2021 13:40,30,3.13,1007.05,46.85,0,-0.258819045,-0.965925826,0,1
1/17/2021 13:50,30,2.22,1007.02,44.91,0,-0.258819045,-0.965925826,0,1
1/17/2021 14:00,31.17,2.25,1007.15,44.98,0,-0.5,-0.866025404,0,1
1/17/2021 14:10,30,2.43,1007.05,47.36,0,-0.5,-0.866025404,0,1
1/17/2021 14:20,29.67,2.61,1006.7,50,0,-0.5,-0.866025404,0,1
1/17/2021 14:30,30,2.53,1006.62,48.28,0,-0.5,-0.866025404,0,1
1/17/2021 14:40,31.3,2.57,1006.65,47.44,0,-0.5,-0.866025404,0,1
1/17/2021 14:50,30,2.73,1006.62,48.41,0,-0.5,-0.866025404,0,1
1/17/2021 15:00,28.84,2.77,1006.1,53.39,0,-0.707106781,-0.707106781,0,1
1/17/2021 15:10,28.18,2.47,1005.74,55.8,0,-0.707106781,-0.707106781,0,1
1/17/2021 15:20,27.98,2.51,1005.64,57.56,0,-0.707106781,-0.707106781,0,1
1/17/2021 15:30,27.64,2.77,1005.45,58.02,0,-0.707106781,-0.707106781,0,1
1/17/2021 15:40,27.24,2.8,1005.35,57.91,0,-0.707106781,-0.707106781,0,1
1/17/2021 15:50,27.13,2.38,1005.3,59.08,0,-0.707106781,-0.707106781,0,1
1/17/2021 16:00,27.09,2.28,1005.32,59.15,0,-0.866025404,-0.5,0,1
1/17/2021 16:10,26.89,1.88,1005.29,60,0,-0.866025404,-0.5,0,1
1/17/2021 16:20,26.83,2.19,1005.3,60,0,-0.866025404,-0.5,0,1
1/17/2021 16:30,26.58,2.21,1005.24,61.3,0,-0.866025404,-0.5,0,1
1/17/2021 16:40,26.44,1.97,1005.25,61.29,0,-0.866025404,-0.5,0,1
1/17/2021 16:50,26.05,1.76,1005.15,62.26,0,-0.866025404,-0.5,0,1
1/17/2021 17:00,25.81,1.53,1005.05,63.9,0,-0.965925826,-0.258819045,0,1
1/17/2021 17:10,25.39,1.53,1004.99,65.04,0,-0.965925826,-0.258819045,0,1
1/17/2021 17:20,25.04,1,1004.87,67.32,0,-0.965925826,-0.258819045,0,1
1/17/2021 17:30,24.8,0,1004.77,69.38,0,-0.965925826,-0.258819045,0,1
1/17/2021 17:40,24.61,0,1004.82,70,0,-0.965925826,-0.258819045,0,1
1/17/2021 17:50,24.35,0,1004.84,73.85,0,-0.965925826,-0.258819045,0,1
1/17/2021 18:00,24.66,0,1004.92,74.28,0,-1,-1.84E-16,0,1
1/17/2021 18:10,24.4,0,1005,74.68,0,-1,-1.84E-16,0,1
1/17/2021 18:20,23.82,0,1004.9,76.08,0,-1,-1.84E-16,0,1
1/17/2021 18:30,23.27,0,1004.67,78.46,0,-1,-1.84E-16,0,1
1/17/2021 18:40,22.83,0,1004.54,80,0,-1,-1.84E-16,0,1
1/17/2021 18:50,22.52,0,1004.52,82.42,0,-1,-1.84E-16,0,1
1/17/2021 19:00,22.29,0,1004.51,83.47,0,-0.965925826,0.258819045,0,1
1/17/2021 19:10,22.01,0,1004.47,84.64,0,-0.965925826,0.258819045,0,1
1/17/2021 19:20,21.81,0,1004.46,86.13,0,-0.965925826,0.258819045,0,1
1/17/2021 19:30,21.79,0,1004.51,87.25,0,-0.965925826,0.258819045,0,1
1/17/2021 19:40,21.93,0,1004.62,87.61,0,-0.965925826,0.258819045,0,1
1/17/2021 19:50,22.06,0,1004.76,87.59,0,-0.965925826,0.258819045,0,1
1/17/2021 20:00,22.04,0,1004.8,87.72,0,-0.866025404,0.5,0,1
1/17/2021 20:10,21.92,0,1004.85,88.09,0,-0.866025404,0.5,0,1
1/17/2021 20:20,21.77,0,1004.84,88.26,0,-0.866025404,0.5,0,1
1/17/2021 20:30,21.32,0,1004.82,88.65,0,-0.866025404,0.5,0,1
1/17/2021 20:40,21.06,0,1004.85,90,0,-0.866025404,0.5,0,1
1/17/2021 20:50,21.3,1.38,1005.04,91.85,0,-0.866025404,0.5,0,1
1/17/2021 21:00,21.8,1.11,1005.2,91.16,0,-0.707106781,0.707106781,0,1
1/17/2021 21:10,22.07,1.24,1005.4,89.86,0,-0.707106781,0.707106781,0,1
1/17/2021 21:20,22.12,1.97,1005.44,88.5,0,-0.707106781,0.707106781,0,1
1/17/2021 21:30,22.25,1.83,1005.62,87.21,0,-0.707106781,0.707106781,0,1
1/17/2021 21:40,22.2,2.37,1005.84,86.69,0,-0.707106781,0.707106781,0,1
1/17/2021 21:50,21.93,2.1,1005.87,87.08,0,-0.707106781,0.707106781,0,1
1/17/2021 22:00,21.68,2.15,1005.94,87.36,0,-0.5,0.866025404,0,1
1/17/2021 22:10,21.53,2.2,1005.99,87.86,0,-0.5,0.866025404,0,1
1/17/2021 22:20,21.49,2.3,1006.04,88.33,0,-0.5,0.866025404,0,1
1/17/2021 22:30,21.45,2.07,1006.02,88.54,0,-0.5,0.866025404,0,1
1/17/2021 22:40,21.43,1.7,1005.97,88.41,0,-0.5,0.866025404,0,1
1/17/2021 22:50,21.44,1.77,1005.92,87.78,0,-0.5,0.866025404,0,1
1/17/2021 23:00,21.32,1.89,1005.84,88.52,0,-0.258819045,0.965925826,0,1
1/17/2021 23:10,20,1.34,1005.67,89.55,0,-0.258819045,0.965925826,0,1
1/17/2021 23:20,20,1.06,1005.57,89.69,0,-0.258819045,0.965925826,0,1
1/17/2021 23:30,20,1.22,1005.45,89.91,0,-0.258819045,0.965925826,0,1
1/17/2021 23:40,20,0,1005.32,89.77,0,-0.258819045,0.965925826,0,1
1/17/2021 23:50,20,1.24,1005.24,88.89,0,-0.258819045,0.965925826,0,1
1/18/2021 0:00,20,1.1,1005.24,87.67,0,0,1,0,1
1/18/2021 0:10,21.07,1.35,1005.2,86.45,0,0,1,0,1
1/18/2021 0:20,21.2,1.6,1005.2,85.56,0,0,1,0,1
1/18/2021 0:30,21.21,1.68,1005.15,84.71,0,0,1,0,1
1/18/2021 0:40,21.27,1.9,1005.1,83.78,0,0,1,0,1
1/18/2021 0:50,21.26,1.89,1005,82.87,0,0,1,0,1
1/18/2021 1:00,21.31,1.89,1004.97,82.36,0,0.258819045,0.965925826,0,1
1/18/2021 1:10,21.35,2.02,1004.87,83.21,0,0.258819045,0.965925826,0,1
1/18/2021 1:20,21.42,1.32,1004.77,82.85,0,0.258819045,0.965925826,0,1
1/18/2021 1:30,21.52,1.09,1004.79,81.31,0,0.258819045,0.965925826,0,1
1/18/2021 1:40,21.59,0,1004.8,80,0,0.258819045,0.965925826,0,1
1/18/2021 1:50,21.59,1.02,1004.74,80,0,0.258819045,0.965925826,0,1
1/18/2021 2:00,21.6,1.4,1004.71,81.21,0,0.5,0.866025404,0,1
1/18/2021 2:10,21.68,1.77,1004.67,80,0,0.5,0.866025404,0,1
1/18/2021 2:20,21.73,1.5,1004.42,80,0,0.5,0.866025404,0,1
1/18/2021 2:30,21.74,1.73,1004.27,79.33,0,0.5,0.866025404,0,1
1/18/2021 2:40,21.88,1.19,1004.12,77.77,0,0.5,0.866025404,0,1
1/18/2021 2:50,21.85,0,1003.97,77.8,0,0.5,0.866025404,0,1
1/18/2021 3:00,21.64,0,1003.79,78.43,0,0.707106781,0.707106781,0,1
1/18/2021 3:10,21.55,0,1003.64,78.05,0,0.707106781,0.707106781,0,1
1/18/2021 3:20,21.62,0,1003.57,76.85,0,0.707106781,0.707106781,0,1
1/18/2021 3:30,21.66,0,1003.52,76.52,0,0.707106781,0.707106781,0,1
1/18/2021 3:40,21.49,0,1003.48,77.44,0,0.707106781,0.707106781,0,1
1/18/2021 3:50,21.27,0,1003.29,78.37,0,0.707106781,0.707106781,0,1
1/18/2021 4:00,21.04,0,1003.04,79,0,0.866025404,0.5,0,1
1/18/2021 4:10,20,0,1002.94,78.89,0,0.866025404,0.5,0,1
1/18/2021 4:20,20,0,1002.88,79.56,0,0.866025404,0.5,0,1
1/18/2021 4:30,20,0,1002.66,82.92,0,0.866025404,0.5,0,1
1/18/2021 4:40,19.72,0,1002.58,84.67,0,0.866025404,0.5,0,1
1/18/2021 4:50,19.28,0,1002.54,86.03,0,0.866025404,0.5,0,1
1/18/2021 5:00,18.92,0,1002.48,87.35,0,0.965925826,0.258819045,0,1
1/18/2021 5:10,18.7,0,1002.44,89.08,0,0.965925826,0.258819045,0,1
1/18/2021 5:20,18.61,0,1002.49,91.02,0,0.965925826,0.258819045,0,1
1/18/2021 5:30,18.68,0,1002.66,91.5,0,0.965925826,0.258819045,0,1
1/18/2021 5:40,18.75,0,1002.69,91.98,0,0.965925826,0.258819045,0,1
1/18/2021 5:50,18.76,0,1002.86,92.16,0,0.965925826,0.258819045,0,1
1/18/2021 6:00,18.73,0,1003.06,92.6,0,1,6.12E-17,0,1
1/18/2021 6:10,18.7,0,1003.19,93.23,0,1,6.12E-17,0,1
