DateTime,temp,wind_speed,pressure,humidity,rain,hr_sin,hr_cos,mnth_sin,mnth_cos
1/20/2021 7:30,19.82,0,1003.82,93.42,0,0.965925826,-0.258819045,0,1
1/20/2021 7:40,20,0,1004.12,92.62,0,0.965925826,-0.258819045,0,1
1/20/2021 7:50,20,0,1004.36,91.34,0,0.965925826,-0.258819045,0,1
1/20/2021 8:00,20,0,1004.52,90,0,0.866025404,-0.5,0,1
1/20/2021 8:10,21.58,0,1004.82,88.95,0,0.866025404,-0.5,0,1
1/20/2021 8:20,23.88,1.17,1005.42,82.18,0,0.866025404,-0.5,0,1
1/20/2021 8:30,25.2,1.61,1005.85,75.49,0,0.866025404,-0.5,0,1
1/20/2021 8:40,25.67,1.92,1006.13,71.99,0,0.866025404,-0.5,0,1
1/20/2021 8:50,26.07,1.89,1006.38,69.83,0,0.866025404,-0.5,0,1
1/20/2021 9:00,26.27,1.97,1006.55,67.94,0,0.707106781,-0.707106781,0,1
1/20/2021 9:10,26.59,2.34,1006.82,66.13,0,0.707106781,-0.707106781,0,1
1/20/2021 9:20,26.87,2.08,1007.03,65.56,0,0.707106781,-0.707106781,0,1
1/20/2021 9:30,27.38,2.06,1007.2,65.15,0,0.707106781,-0.707106781,0,1
1/20/2021 9:40,27.8,2.23,1007.5,64.58,0,0.707106781,-0.707106781,0,1
1/20/2021 9:50,27.9,2.33,1007.75,64.25,0,0.707106781,-0.707106781,0,1
1/20/2021 10:00,28.26,2.3,1008.08,62.45,0,0.5,-0.866025404,0,1
1/20/2021 10:10,28.07,2.35,1008.35,62.02,0,0.5,-0.866025404,0,1
1/20/2021 10:20,27.68,1.86,1008.36,62.94,0,0.5,-0.866025404,0,1
1/20/2021 10:30,27.97,2.13,1008.53,62.05,0,0.5,-0.866025404,0,1
1/20/2021 10:40,28.41,2.32,1008.73,60,0,0.5,-0.866025404,0,1
1/20/2021 10:50,28.72,2.01,1009.03,60,0,0.5,-0.866025404,0,1
1/20/2021 11:00,29.25,2.83,1009.16,58.66,0,0.258819045,-0.965925826,0,1
1/20/2021 11:10,28.21,2.75,1008.98,59.4,0,0.258819045,-0.965925826,0,1
1/20/2021 11:20,27,2.54,1008.28,63.66,0,0.258819045,-0.965925826,0,1
1/20/2021 11:30,27.46,2.87,1008.1,63.81,0,0.258819045,-0.965925826,0,1
1/20/2021 11:40,27.72,2.41,1008.03,62.91,0,0.258819045,-0.965925826,0,1
1/20/2021 11:50,27.81,2.97,1007.91,62.15,0,0.258819045,-0.965925826,0,1
1/20/2021 12:00,28.11,3.21,1007.9,61.01,0,1.22E-16,-1,0,1
1/20/2021 12:10,27.48,3.3,1007.63,62.04,0,1.22E-16,-1,0,1
1/20/2021 12:20,27.32,3.01,1007.45,62.74,0,1.22E-16,-1,0,1
1/20/2021 12:30,27.4,3.03,1007.32,62.23,0,1.22E-16,-1,0,1
1/20/2021 12:40,27.18,3.26,1007.15,61.92,0,1.22E-16,-1,0,1
1/20/2021 12:50,27.26,3.14,1007.02,62.4,0,1.22E-16,-1,0,1
1/20/2021 13:00,27.16,2.89,1006.85,62.81,0,-0.258819045,-0.965925826,0,1
1/20/2021 13:10,27.22,2.89,1006.67,64.2,0,-0.258819045,-0.965925826,0,1
1/20/2021 13:20,27.52,3.3,1006.72,62.23,0,-0.258819045,-0.965925826,0,1
1/20/2021 13:30,27.4,3.12,1006.63,62.35,0,-0.258819045,-0.965925826,0,1
1/20/2021 13:40,27.84,2.66,1006.53,62.38,0,-0.258819045,-0.965925826,0,1
1/20/2021 13:50,28.25,2.74,1006.55,61.32,0,-0.258819045,-0.965925826,0,1
1/20/2021 14:00,28.4,2.15,1006.47,60,0,-0.5,-0.866025404,0,1
1/20/2021 14:10,27.57,1.99,1006.23,64.46,0,-0.5,-0.866025404,0,1
1/20/2021 14:20,28.43,2.44,1006.17,61.6,0,-0.5,-0.866025404,0,1
1/20/2021 14:30,29.5,3.1,1006.22,56.6,0,-0.5,-0.866025404,0,1
1/20/2021 14:40,28.13,2.64,1005.85,60,0,-0.5,-0.866025404,0,1
1/20/2021 14:50,29.43,2.87,1005.77,56.24,0,-0.5,-0.866025404,0,1
1/20/2021 15:00,29.73,3.14,1005.85,54.47,0,-0.707106781,-0.707106781,0,1
1/20/2021 15:10,29.44,2.62,1005.82,54.27,0,-0.707106781,-0.707106781,0,1
1/20/2021 15:20,29.82,2.9,1005.84,53.01,0,-0.707106781,-0.707106781,0,1
1/20/2021 15:30,29.69,2.69,1005.87,53.09,0,-0.707106781,-0.707106781,0,1
1/20/2021 15:40,29.48,2.71,1005.94,53.13,0,-0.707106781,-0.707106781,0,1
1/20/2021 15:50,29.42,2.53,1006,52.88,0,-0.707106781,-0.707106781,0,1
1/20/2021 16:00,29.62,2.27,1006.12,51.74,0,-0.866025404,-0.5,0,1
1/20/2021 16:10,29.64,1.89,1006.22,51.88,0,-0.866025404,-0.5,0,1
1/20/2021 16:20,29.57,2.42,1006.25,52.36,0,-0.866025404,-0.5,0,1
1/20/2021 16:30,28.97,2.49,1006.23,53.45,0,-0.866025404,-0.5,0,1
1/20/2021 16:40,28.93,1.94,1006.25,53.51,0,-0.866025404,-0.5,0,1
1/20/2021 16:50,28.93,1.76,1006.35,53.57,0,-0.866025404,-0.5,0,1
1/20/2021 17:00,28.64,1.86,1006.38,53.93,0,-0.965925826,-0.258819045,0,1
1/20/2021 17:10,28.4,1.94,1006.38,55.54,0,-0.965925826,-0.258819045,0,1
1/20/2021 17:20,27.7,1.94,1006.25,58.57,0,-0.965925826,-0.258819045,0,1
1/20/2021 17:30,27.18,1.39,1005.9,60,0,-0.965925826,-0.258819045,0,1
1/20/2021 17:40,26.98,1.33,1005.99,62.39,0,-0.965925826,-0.258819045,0,1
1/20/2021 17:50,26.43,1.36,1005.79,64.24,0,-0.965925826,-0.258819045,0,1
1/20/2021 18:00,25.95,0,1005.62,66.36,0,-1,-1.84E-16,0,1
1/20/2021 18:10,25.02,0,1005.29,69.5,0,-1,-1.84E-16,0,1
1/20/2021 18:20,23.84,0,1004.79,73.53,0,-1,-1.84E-16,0,1
1/20/2021 18:30,23.03,0,1004.37,77.19,0,-1,-1.84E-16,0,1
1/20/2021 18:40,22.51,0,1004.12,79.99,0,-1,-1.84E-16,0,1
1/20/2021 18:50,22,0,1004.02,82.96,0,-1,-1.84E-16,0,1
1/20/2021 19:00,21.48,0,1003.94,85.57,0,-0.965925826,0.258819045,0,1
1/20/2021 19:10,21.13,0,1003.91,87.3,0,-0.965925826,0.258819045,0,1
1/20/2021 19:20,20,0,1003.92,88.72,0,-0.965925826,0.258819045,0,1
1/20/2021 19:30,20,0,1004.06,90,0,-0.965925826,0.258819045,0,1
1/20/2021 19:40,20,0,1004.17,91.49,0,-0.965925826,0.258819045,0,1
1/20/2021 19:50,20,0,1004.29,92.06,0,-0.965925826,0.258819045,0,1
1/20/2021 20:00,20,0,1004.36,92.38,0,-0.866025404,0.5,0,1
1/20/2021 20:10,20,0,1004.41,93.02,0,-0.866025404,0.5,0,1
1/20/2021 20:20,20,0,1004.57,93.4,0,-0.866025404,0.5,0,1
1/20/2021 20:30,20,0,1004.64,93.53,0,-0.866025404,0.5,0,1
1/20/2021 20:40,20,0,1004.69,94.02,0,-0.866025404,0.5,0,1
1/20/2021 20:50,20,0,1004.74,94.4,0,-0.866025404,0.5,0,1
1/20/2021 21:00,20,0,1004.84,94.81,0,-0.707106781,0.707106781,0,1
1/20/2021 21:10,20,0,1004.92,95.05,0,-0.707106781,0.707106781,0,1
1/20/2021 21:20,20,0,1004.97,95.19,0,-0.707106781,0.707106781,0,1
1/20/2021 21:30,20,0,1005,95.88,0,-0.707106781,0.707106781,0,1
1/20/2021 21:40,20,0,1005.04,96.2,0,-0.707106781,0.707106781,0,1
1/20/2021 21:50,20,0,1005.15,96.33,0,-0.707106781,0.707106781,0,1
1/20/2021 22:00,20,0,1005.15,96.37,0,-0.5,0.866025404,0,1
1/20/2021 22:10,20,0,1005.22,96.55,0,-0.5,0.866025404,0,1
1/20/2021 22:20,20,0,1005.22,96.17,0,-0.5,0.866025404,0,1
1/20/2021 22:30,19.97,0,1005.24,96.26,0,-0.5,0.866025404,0,1
1/20/2021 22:40,19.87,0,1005.25,96.55,0,-0.5,0.866025404,0,1
1/20/2021 22:50,19.76,0,1005.2,96.72,0,-0.5,0.866025404,0,1
1/20/2021 23:00,19.69,0,1005.2,97.05,0,-0.258819045,0.965925826,0,1
1/20/2021 23:10,19.68,0,1005.2,97.35,0,-0.258819045,0.965925826,0,1
1/20/2021 23:20,19.68,0,1005.2,97.47,0,-0.258819045,0.965925826,0,1
1/20/2021 23:30,19.64,0,1005.14,97.47,0,-0.258819045,0.965925826,0,1
1/20/2021 23:40,19.57,0,1005.04,97.48,0,-0.258819045,0.965925826,0,1
1/20/2021 23:50,19.46,0,1004.99,97.47,0,-0.258819045,0.965925826,0,1
1/21/2021 0:00,19.43,0,1004.94,97.73,0,0,1,0,1
1/21/2021 0:10,19.42,0,1004.9,97.75,0,0,1,0,1
1/21/2021 0:20,19.35,0,1004.92,97.78,0,0,1,0,1
1/21/2021 0:30,19.34,0,1004.94,98.01,0,0,1,0,1
1/21/2021 0:40,19.37,0,1004.92,98.06,0,0,1,0,1
1/21/2021 0:50,19.33,0,1004.82,98.05,0,0,1,0,1
1/21/2021 1:00,19.27,0,1004.8,97.98,0,0.258819045,0.965925826,0,1
1/21/2021 1:10,19.18,0,1004.77,98.08,0,0.258819045,0.965925826,0,1
1/21/2021 1:20,19.1,0,1004.64,98.1,0,0.258819045,0.965925826,0,1
1/21/2021 1:30,19.12,0,1004.56,98.34,0,0.258819045,0.965925826,0,1
1/21/2021 1:40,18.9,0,1004.46,97.98,0,0.258819045,0.965925826,0,1
1/21/2021 1:50,18.79,0,1004.31,98.33,0,0.258819045,0.965925826,0,1
1/21/2021 2:00,18.71,0,1004.17,98.52,0,0.5,0.866025404,0,1
1/21/2021 2:10,18.59,0,1004.02,98.43,0,0.5,0.866025404,0,1
1/21/2021 2:20,18.48,0,1003.92,98.59,0,0.5,0.866025404,0,1
1/21/2021 2:30,18.37,0,1003.89,98.71,0,0.5,0.866025404,0,1
1/21/2021 2:40,18.28,0,1003.81,98.95,0,0.5,0.866025404,0,1
1/21/2021 2:50,18.2,0,1003.74,99.13,0,0.5,0.866025404,0,1
1/21/2021 3:00,18.15,0,1003.76,99.29,0,0.707106781,0.707106781,0,1
1/21/2021 3:10,18.11,0,1003.72,99.43,0,0.707106781,0.707106781,0,1
1/21/2021 3:20,17.99,0,1003.61,99.42,0,0.707106781,0.707106781,0,1
1/21/2021 3:30,17.89,0,1003.46,99.43,0,0.707106781,0.707106781,0,1
1/21/2021 3:40,17.81,0,1003.39,99.48,0,0.707106781,0.707106781,0,1
1/21/2021 3:50,17.68,0,1003.31,99.49,0,0.707106781,0.707106781,0,1
1/21/2021 4:00,17.79,0,1003.29,99.67,0,0.866025404,0.5,0,1
1/21/2021 4:10,18.05,0,1003.34,99.67,0,0.866025404,0.5,0,1
1/21/2021 4:20,18.08,0,1003.31,99.67,0,0.866025404,0.5,0,1
1/21/2021 4:30,18.17,0,1003.36,99.67,0,0.866025404,0.5,0,1
1/21/2021 4:40,18.08,0,1003.38,99.64,0,0.866025404,0.5,0,1
1/21/2021 4:50,17.97,0,1003.33,99.67,0,0.866025404,0.5,0,1
1/21/2021 5:00,17.9,0,1003.38,99.64,0,0.965925826,0.258819045,0,1
1/21/2021 5:10,17.81,0,1003.41,99.68,0,0.965925826,0.258819045,0,1
1/21/2021 5:20,17.8,0,1003.39,99.68,0,0.965925826,0.258819045,0,1
1/21/2021 5:30,17.9,0,1003.43,99.68,0,0.965925826,0.258819045,0,1
1/21/2021 5:40,17.73,0,1003.46,99.68,0,0.965925826,0.258819045,0,1
1/21/2021 5:50,17.73,0,1003.54,99.68,0,0.965925826,0.258819045,0,1
1/21/2021 6:00,17.7,0,1003.66,99.68,0,1,6.12E-17,0,1
1/21/2021 6:10,17.54,0,1003.76,99.68,0,1,6.12E-17,0,1
1/21/2021 6:20,17.35,0,1003.76,99.68,0,1,6.12E-17,0,1
1/21/2021 6:30,17.3,0,1003.86,99.68,0,1,6.12E-17,0,1
1/21/2021 6:40,17.48,0,1004.07,99.68,0,1,6.12E-17,0,1
1/21/2021 6:50,17.63,0,1004.29,99.68,0,1,6.12E-17,0,1
1/21/2021 7:00,17.7,0,1004.42,99.68,0,0.965925826,-0.258819045,0,1
1/21/2021 7:10,17.69,0,1004.59,99.68,0,0.965925826,-0.258819045,0,1
1/21/2021 7:20,17.43,0,1004.71,99.61,0,0.965925826,-0.258819045,0,1
1/21/2021 7:30,17.5,0,1004.77,99.59,0,0.965925826,-0.258819045,0,1
1/21/2021 7:40,18.26,0,1004.94,99.29,0,0.965925826,-0.258819045,0,1
1/21/2021 7:50,19.4,0,1005.22,97.34,0,0.965925826,-0.258819045,0,1
1/21/2021 8:00,20,0,1005.54,93.79,0,0.866025404,-0.5,0,1
1/21/2021 8:10,21.78,0,1005.94,91.29,0,0.866025404,-0.5,0,1
1/21/2021 8:20,22.87,0,1006.27,87.33,0,0.866025404,-0.5,0,1
1/21/2021 8:30,23.49,0,1006.58,80,0,0.866025404,-0.5,0,1
1/21/2021 8:40,24.14,0,1006.92,77.39,0,0.866025404,-0.5,0,1
1/21/2021 8:50,24.97,0,1007.3,73.51,0,0.866025404,-0.5,0,1
1/21/2021 9:00,25.38,0,1007.63,71.49,0,0.707106781,-0.707106781,0,1
1/21/2021 9:10,25.96,0,1007.95,68.44,0,0.707106781,-0.707106781,0,1
1/21/2021 9:20,26.5,0,1008.13,66.42,0,0.707106781,-0.707106781,0,1
1/21/2021 9:30,27.11,1.22,1008.26,65.69,0,0.707106781,-0.707106781,0,1
1/21/2021 9:40,27.59,1.34,1008.41,63.76,0,0.707106781,-0.707106781,0,1
1/21/2021 9:50,28.28,1.24,1008.65,61.57,0,0.707106781,-0.707106781,0,1
1/21/2021 10:00,28.58,1.3,1008.93,58.73,0,0.5,-0.866025404,0,1
1/21/2021 10:10,29.27,1,1009.39,56.15,0,0.5,-0.866025404,0,1
1/21/2021 10:20,29.5,1.41,1010,54.83,0,0.5,-0.866025404,0,1
1/21/2021 10:30,29.38,1.98,1010,54.39,0,0.5,-0.866025404,0,1
1/21/2021 10:40,29.27,1.82,1010,54.69,0,0.5,-0.866025404,0,1
1/21/2021 10:50,29.49,2.16,1010,54.05,0,0.5,-0.866025404,0,1
1/21/2021 11:00,29.33,2.35,1010,53.17,0,0.258819045,-0.965925826,0,1
1/21/2021 11:10,29.58,2.45,1010,53.4,0,0.258819045,-0.965925826,0,1
1/21/2021 11:20,29.94,1.69,1010,52.1,0,0.258819045,-0.965925826,0,1
1/21/2021 11:30,30,1.91,1010,50,0,0.258819045,-0.965925826,0,1
1/21/2021 11:40,30,2.36,1010,49.7,0,0.258819045,-0.965925826,0,1
1/21/2021 11:50,30,2.31,1010,49.7,0,0.258819045,-0.965925826,0,1
1/21/2021 12:00,30,2.35,1009.91,49.21,0,1.22E-16,-1,0,1
1/21/2021 12:10,30,2.12,1009.41,49.72,0,1.22E-16,-1,0,1
1/21/2021 12:20,30,2.97,1009.21,48.65,0,1.22E-16,-1,0,1
1/21/2021 12:30,30,2.52,1008.99,48.02,0,1.22E-16,-1,0,1
1/21/2021 12:40,30,2.51,1008.7,48.12,0,1.22E-16,-1,0,1
1/21/2021 12:50,30,3.63,1008.36,47.59,0,1.22E-16,-1,0,1
1/21/2021 13:00,30,2.45,1008.11,47.17,0,-0.258819045,-0.965925826,0,1
1/21/2021 13:10,31.03,3.05,1007.91,45.81,0,-0.258819045,-0.965925826,0,1
1/21/2021 13:20,30,3.17,1007.75,44.86,0,-0.258819045,-0.965925826,0,1
1/21/2021 13:30,30,3.25,1007.55,44.74,0,-0.258819045,-0.965925826,0,1
1/21/2021 13:40,30,3.63,1007.33,44.21,0,-0.258819045,-0.965925826,0,1
1/21/2021 13:50,30,3.98,1007.08,44.16,0,-0.258819045,-0.965925826,0,1
1/21/2021 14:00,30,3.27,1006.87,44.67,0,-0.5,-0.866025404,0,1
1/21/2021 14:10,30,3.76,1006.72,43.36,0,-0.5,-0.866025404,0,1
1/21/2021 14:20,30,3.74,1006.48,44.27,0,-0.5,-0.866025404,0,1
1/21/2021 14:30,30,3.71,1006.32,44,0,-0.5,-0.866025404,0,1
1/21/2021 14:40,30,3.87,1006.15,44.81,0,-0.5,-0.866025404,0,1
1/21/2021 14:50,30,4.01,1005.92,46.29,0,-0.5,-0.866025404,0,1
1/21/2021 15:00,30,3.63,1005.89,47.13,0,-0.707106781,-0.707106781,0,1
1/21/2021 15:10,30,3.59,1005.92,47.88,0,-0.707106781,-0.707106781,0,1
1/21/2021 15:20,30,3.44,1006.02,47.4,0,-0.707106781,-0.707106781,0,1
1/21/2021 15:30,30,3.46,1006.12,48.09,0,-0.707106781,-0.707106781,0,1
1/21/2021 15:40,30,3.33,1006.2,47.96,0,-0.707106781,-0.707106781,0,1
1/21/2021 15:50,30,2.99,1006.25,47.69,0,-0.707106781,-0.707106781,0,1
1/21/2021 16:00,30,3.22,1006.3,48.17,0,-0.866025404,-0.5,0,1
1/21/2021 16:10,29.93,2.51,1006.35,48.34,0,-0.866025404,-0.5,0,1
1/21/2021 16:20,29.92,2.73,1006.47,47.75,0,-0.866025404,-0.5,0,1
1/21/2021 16:30,29.87,2.35,1006.53,47.54,0,-0.866025404,-0.5,0,1
1/21/2021 16:40,29.69,2.39,1006.62,48.01,0,-0.866025404,-0.5,0,1
1/21/2021 16:50,29.5,2.23,1006.6,47.59,0,-0.866025404,-0.5,0,1
1/21/2021 17:00,29.29,1.94,1006.58,49.09,0,-0.965925826,-0.258819045,0,1
1/21/2021 17:10,29.33,1.46,1006.65,48.93,0,-0.965925826,-0.258819045,0,1
1/21/2021 17:20,29.16,1.19,1006.68,48.92,0,-0.965925826,-0.258819045,0,1
1/21/2021 17:30,28.99,1.39,1006.68,50,0,-0.965925826,-0.258819045,0,1
1/21/2021 17:40,28.22,1.68,1006.57,52.55,0,-0.965925826,-0.258819045,0,1
1/21/2021 17:50,27.65,0,1006.37,55.64,0,-0.965925826,-0.258819045,0,1
1/21/2021 18:00,27.08,0,1006.23,58.16,0,-1,-1.84E-16,0,1
1/21/2021 18:10,25.85,0,1005.79,62.83,0,-1,-1.84E-16,0,1
1/21/2021 18:20,24.37,0,1005.17,68.84,0,-1,-1.84E-16,0,1
1/21/2021 18:30,23.55,0,1004.71,74.08,0,-1,-1.84E-16,0,1
1/21/2021 18:40,22.9,0,1004.51,77.44,0,-1,-1.84E-16,0,1
1/21/2021 18:50,22.47,0,1004.42,80,0,-1,-1.84E-16,0,1
1/21/2021 19:00,22.07,0,1004.39,82.04,0,-0.965925826,0.258819045,0,1
1/21/2021 19:10,21.63,0,1004.44,83.74,0,-0.965925826,0.258819045,0,1
1/21/2021 19:20,21.26,0,1004.49,85.21,0,-0.965925826,0.258819045,0,1
1/21/2021 19:30,20,0,1004.52,86.77,0,-0.965925826,0.258819045,0,1
1/21/2021 19:40,20,0,1004.67,87.95,0,-0.965925826,0.258819045,0,1
1/21/2021 19:50,20,0,1004.8,88.86,0,-0.965925826,0.258819045,0,1
1/21/2021 20:00,20,0,1004.94,89.84,0,-0.866025404,0.5,0,1
1/21/2021 20:10,20,0,1005.04,90,0,-0.866025404,0.5,0,1
1/21/2021 20:20,20,0,1005.24,90,0,-0.866025404,0.5,0,1
1/21/2021 20:30,20,0,1005.39,90,0,-0.866025404,0.5,0,1
1/21/2021 20:40,20,0,1005.47,90,0,-0.866025404,0.5,0,1
1/21/2021 20:50,20,0,1005.57,91.67,0,-0.866025404,0.5,0,1
1/21/2021 21:00,20,0,1005.6,92.43,0,-0.707106781,0.707106781,0,1
1/21/2021 21:10,20,0,1005.67,92.78,0,-0.707106781,0.707106781,0,1
1/21/2021 21:20,20,0,1005.72,93.09,0,-0.707106781,0.707106781,0,1
1/21/2021 21:30,20,0,1005.77,93.5,0,-0.707106781,0.707106781,0,1
1/21/2021 21:40,20,0,1005.82,93.9,0,-0.707106781,0.707106781,0,1
1/21/2021 21:50,20,0,1005.87,94.29,0,-0.707106781,0.707106781,0,1
1/21/2021 22:00,20,0,1005.89,94.36,0,-0.5,0.866025404,0,1
1/21/2021 22:10,20,0,1005.89,94.12,0,-0.5,0.866025404,0,1
1/21/2021 22:20,20,0,1005.89,93.99,0,-0.5,0.866025404,0,1
1/21/2021 22:30,20,0,1005.9,94.7,0,-0.5,0.866025404,0,1
1/21/2021 22:40,20,0,1005.95,95.04,0,-0.5,0.866025404,0,1
1/21/2021 22:50,21.5,0,1006.12,93.56,0,-0.5,0.866025404,0,1
1/21/2021 23:00,21.76,0,1006.13,92.13,0,-0.258819045,0.965925826,0,1
1/21/2021 23:10,21.83,0,1006.18,91.6,0,-0.258819045,0.965925826,0,1
1/21/2021 23:20,21.52,0,1006.22,91.39,0,-0.258819045,0.965925826,0,1
1/21/2021 23:30,21.09,0,1006.17,91.79,0,-0.258819045,0.965925826,0,1
1/21/2021 23:40,20,0,1006.09,92.31,0,-0.258819045,0.965925826,0,1
1/21/2021 23:50,20,0,1006.02,93.62,0,-0.258819045,0.965925826,0,1
1/22/2021 0:00,20,0,1005.95,94.08,0,0,1,0,1
1/22/2021 0:10,20,0,1005.92,94.07,0,0,1,0,1
1/22/2021 0:20,19.98,0,1005.9,94.89,0,0,1,0,1
1/22/2021 0:30,19.86,0,1005.87,95.57,0,0,1,0,1
1/22/2021 0:40,19.72,0,1005.82,95.84,0,0,1,0,1
1/22/2021 0:50,19.55,0,1005.69,96.16,0,0,1,0,1
1/22/2021 1:00,19.38,0,1005.57,96.65,0,0.258819045,0.965925826,0,1
1/22/2021 1:10,19.38,0,1005.47,97.4,0,0.258819045,0.965925826,0,1
1/22/2021 1:20,19.29,0,1005.37,97.28,0,0.258819045,0.965925826,0,1
1/22/2021 1:30,19.12,0,1005.25,97.38,0,0.258819045,0.965925826,0,1
1/22/2021 1:40,19.03,0,1005.14,97.64,0,0.258819045,0.965925826,0,1
1/22/2021 1:50,18.95,0,1005.07,97.8,0,0.258819045,0.965925826,0,1
1/22/2021 2:00,18.93,0,1004.92,98.16,0,0.5,0.866025404,0,1
1/22/2021 2:10,18.82,0,1004.82,98.13,0,0.5,0.866025404,0,1
1/22/2021 2:20,18.68,0,1004.71,98.27,0,0.5,0.866025404,0,1
1/22/2021 2:30,18.65,0,1004.62,98.53,0,0.5,0.866025404,0,1
1/22/2021 2:40,18.56,0,1004.49,98.44,0,0.5,0.866025404,0,1
1/22/2021 2:50,18.54,0,1004.42,98.7,0,0.5,0.866025404,0,1
1/22/2021 3:00,18.54,0,1004.41,98.56,0,0.707106781,0.707106781,0,1
1/22/2021 3:10,18.37,0,1004.32,98.26,0,0.707106781,0.707106781,0,1
1/22/2021 3:20,18.27,0,1004.31,98.39,0,0.707106781,0.707106781,0,1
1/22/2021 3:30,18.35,1.05,1004.27,98.58,0,0.707106781,0.707106781,0,1
1/22/2021 3:40,18.39,0,1004.27,98.45,0,0.707106781,0.707106781,0,1
1/22/2021 3:50,18.42,0,1004.34,98.39,0,0.707106781,0.707106781,0,1
1/22/2021 4:00,18.78,1.25,1004.37,98.08,0,0.866025404,0.5,0,1
1/22/2021 4:10,19.47,1.52,1004.54,95.28,0,0.866025404,0.5,0,1
1/22/2021 4:20,19.88,1.7,1004.62,92.59,0,0.866025404,0.5,0,1
1/22/2021 4:30,20,1.87,1004.56,90,0,0.866025404,0.5,0,1
1/22/2021 4:40,20,1.82,1004.72,88.64,0,0.866025404,0.5,0,1
1/22/2021 4:50,20,1.44,1004.89,88.08,0,0.866025404,0.5,0,1
1/22/2021 5:00,20,1.46,1004.95,87.6,0,0.965925826,0.258819045,0,1
1/22/2021 5:10,20,1.44,1005.04,87.82,0,0.965925826,0.258819045,0,1
1/22/2021 5:20,20,1.75,1005.07,88.19,0,0.965925826,0.258819045,0,1
1/22/2021 5:30,20,1.67,1005.09,87.73,0,0.965925826,0.258819045,0,1
1/22/2021 5:40,20,1.77,1005.22,86.93,0,0.965925826,0.258819045,0,1
1/22/2021 5:50,20,1.56,1005.19,86.68,0,0.965925826,0.258819045,0,1
1/22/2021 6:00,20,1.3,1005.24,87.06,0,1,6.12E-17,0,1
1/22/2021 6:10,20,0,1005.35,87.98,0,1,6.12E-17,0,1
1/22/2021 6:20,19.85,0,1005.49,88.08,0,1,6.12E-17,0,1
1/22/2021 6:30,19.8,1.07,1005.59,87.03,0,1,6.12E-17,0,1
1/22/2021 6:40,20,1.66,1005.84,83.34,0,1,6.12E-17,0,1
1/22/2021 6:50,20,1.48,1006.07,81.35,0,1,6.12E-17,0,1
1/22/2021 7:00,20,2.09,1006.18,79.14,0,0.965925826,-0.258819045,0,1
1/22/2021 7:10,21.19,2.1,1006.4,77.32,0,0.965925826,-0.258819045,0,1
1/22/2021 7:20,21.39,2.01,1006.65,76.11,0,0.965925826,-0.258819045,0,1
1/22/2021 7:30,21.85,2.08,1006.83,74.02,0,0.965925826,-0.258819045,0,1
1/22/2021 7:40,22.68,2.4,1007.02,71.33,0,0.965925826,-0.258819045,0,1
1/22/2021 7:50,23.41,2.27,1007.25,68.78,0,0.965925826,-0.258819045,0,1
1/22/2021 8:00,23.98,1.71,1007.51,66.98,0,0.866025404,-0.5,0,1
1/22/2021 8:10,24.52,1.91,1007.81,65.08,0,0.866025404,-0.5,0,1
1/22/2021 8:20,24.86,2.13,1008.1,63.18,0,0.866025404,-0.5,0,1
